"content_id","topic_id","wordpress_url","sanity_url","sanity_desk_url","publish_date","status","performance_metrics","publish_id","created_at"
"CONTENT-005","TOPIC-011","http://localhost:3001/posts/elss-vs-tax-saving-fd-a-comprehensive-guide","http://localhost:3001/posts/elss-vs-tax-saving-fd-a-comprehensive-guide","https://sanity.io/1eg1vt8d/production/desk/article;post-CONTENT-005","2025-10-21T13:30:51.304Z","Published","{""wordpress"":""simulated-wordpress-error"",""wordpress_id"":"""",""wordpress_edit_url"":"""",""uat_wordpress"":""uat-wordpress"",""uat_wordpress_id"":11592,""uat_wordpress_edit_url"":""https://uat.plindia.com/wp-admin/post.php?post=11592&action=edit"",""sanity"":""sanity"",""sanity_document_id"":""post-CONTENT-005"",""sanity_desk_url"":""https://sanity.io/1eg1vt8d/production/desk/article;post-CONTENT-005"",""simulated"":false}","PUB-081","2025-10-21T13:30:51.304Z"
"CONTENT-006","TOPIC-012","http://localhost:3001/posts/small-cap-vs-mid-cap-vs-large-cap-a-comprehensive-guide","http://localhost:3001/posts/small-cap-vs-mid-cap-vs-large-cap-a-comprehensive-guide","https://sanity.io/1eg1vt8d/production/desk/article;post-CONTENT-006","2025-10-21T13:30:55.896Z","Published","{""wordpress"":""simulated-wordpress-error"",""wordpress_id"":"""",""wordpress_edit_url"":"""",""uat_wordpress"":""uat-wordpress"",""uat_wordpress_id"":11593,""uat_wordpress_edit_url"":""https://uat.plindia.com/wp-admin/post.php?post=11593&action=edit"",""sanity"":""sanity"",""sanity_document_id"":""post-CONTENT-006"",""sanity_desk_url"":""https://sanity.io/1eg1vt8d/production/desk/article;post-CONTENT-006"",""simulated"":false}","PUB-082","2025-10-21T13:30:55.896Z"
"CONTENT-001","TOPIC-001","http://localhost:3001/posts/pl-capital-article","http://localhost:3001/posts/pl-capital-article","https://sanity.io/1eg1vt8d/production/desk/article;post-CONTENT-001","2025-10-21T13:31:00.371Z","Published","{""wordpress"":""simulated-wordpress-error"",""wordpress_id"":"""",""wordpress_edit_url"":"""",""uat_wordpress"":""uat-wordpress"",""uat_wordpress_id"":11594,""uat_wordpress_edit_url"":""https://uat.plindia.com/wp-admin/post.php?post=11594&action=edit"",""sanity"":""sanity"",""sanity_document_id"":""post-CONTENT-001"",""sanity_desk_url"":""https://sanity.io/1eg1vt8d/production/desk/article;post-CONTENT-001"",""simulated"":false}","PUB-083","2025-10-21T13:31:00.371Z"
"CONTENT-039","TOPIC-790","http://localhost:3001/posts/tax-saving-strategies-2025-old-vs-new-regime-for-salaried-indians","http://localhost:3001/posts/tax-saving-strategies-2025-old-vs-new-regime-for-salaried-indians","https://sanity.io/1eg1vt8d/production/desk/article;post-CONTENT-039","2025-10-23T15:58:55.894Z","Published","{""wordpress"":""simulated-wordpress-error"",""wordpress_id"":"""",""wordpress_edit_url"":"""",""uat_wordpress"":""uat-wordpress"",""uat_wordpress_id"":11596,""uat_wordpress_edit_url"":""https://uat.plindia.com/wp-admin/post.php?post=11596&action=edit"",""sanity"":""sanity"",""sanity_document_id"":""post-CONTENT-039"",""sanity_desk_url"":""https://sanity.io/1eg1vt8d/production/desk/article;post-CONTENT-039"",""simulated"":false}","PUB-084","2025-10-23T15:58:55.894Z"
"CONTENT-038","TOPIC-178","http://localhost:3001/posts/section-80c-deductions-guide-fy-2025-26-complete-tax-saving-blueprint","http://localhost:3001/posts/section-80c-deductions-guide-fy-2025-26-complete-tax-saving-blueprint","https://sanity.io/1eg1vt8d/production/desk/article;post-CONTENT-038","2025-10-23T16:14:28.189Z","Published","{""wordpress"":""simulated-wordpress-error"",""wordpress_id"":"""",""wordpress_edit_url"":"""",""uat_wordpress"":""uat-wordpress"",""uat_wordpress_id"":11598,""uat_wordpress_edit_url"":""https://uat.plindia.com/wp-admin/post.php?post=11598&action=edit"",""sanity"":""sanity"",""sanity_document_id"":""post-CONTENT-038"",""sanity_desk_url"":""https://sanity.io/1eg1vt8d/production/desk/article;post-CONTENT-038"",""simulated"":false}","PUB-085","2025-10-23T16:14:28.190Z"
"CONTENT-039","TOPIC-790","http://localhost:3001/posts/tax-saving-strategies-2025-old-vs-new-regime-for-salaried-indians","http://localhost:3001/posts/tax-saving-strategies-2025-old-vs-new-regime-for-salaried-indians","https://sanity.io/1eg1vt8d/production/desk/article;post-CONTENT-039","2025-10-23T16:58:25.273Z","Published","{""wordpress"":""simulated-wordpress-error"",""wordpress_id"":"""",""wordpress_edit_url"":"""",""uat_wordpress"":""uat-wordpress"",""uat_wordpress_id"":11600,""uat_wordpress_edit_url"":""https://uat.plindia.com/wp-admin/post.php?post=11600&action=edit"",""sanity"":""sanity"",""sanity_document_id"":""post-CONTENT-039"",""sanity_desk_url"":""https://sanity.io/1eg1vt8d/production/desk/article;post-CONTENT-039"",""simulated"":false}","PUB-086","2025-10-23T16:58:25.273Z"
"CONTENT-040","TOPIC-179","http://localhost:3000/posts/best-elss-funds-2025-top-tax-saving-equity-schemes-for-indian-investors","http://localhost:3000/posts/best-elss-funds-2025-top-tax-saving-equity-schemes-for-indian-investors","","2025-11-10T08:26:09.042Z","Simulated","{""wordpress"":""simulated"",""wordpress_id"":"""",""wordpress_edit_url"":"""",""uat_wordpress"":""simulated-uat-missing"",""uat_wordpress_id"":"""",""uat_wordpress_edit_url"":"""",""sanity"":""simulated"",""sanity_document_id"":"""",""sanity_desk_url"":"""",""simulated"":true}","PUB-087","2025-11-10T08:26:09.042Z"
"CONTENT-040","TOPIC-179","https://enhanced-bulk-generator-production.up.railway.app/posts/best-elss-funds-2025-top-tax-saving-equity-schemes-for-indian-investors","https://enhanced-bulk-generator-production.up.railway.app/posts/best-elss-funds-2025-top-tax-saving-equity-schemes-for-indian-investors","","2025-11-10T08:27:07.939Z","Simulated","{""wordpress"":""simulated"",""wordpress_id"":"""",""wordpress_edit_url"":"""",""uat_wordpress"":""simulated-uat-missing"",""uat_wordpress_id"":"""",""uat_wordpress_edit_url"":"""",""sanity"":""simulated"",""sanity_document_id"":"""",""sanity_desk_url"":"""",""simulated"":true}","PUB-088","2025-11-10T08:27:07.940Z"
"CONTENT-040","TOPIC-179","http://localhost:8080/best-elss-funds-2025-top-tax-saving-equity-schemes-for-indian-investors","https://enhanced-bulk-generator-production.up.railway.app/posts/best-elss-funds-2025-top-tax-saving-equity-schemes-for-indian-investors","","2025-11-10T08:27:28.884Z","Simulated","{""wordpress"":""simulated-wordpress-error"",""wordpress_id"":"""",""wordpress_edit_url"":"""",""uat_wordpress"":""simulated-uat-wordpress-401"",""uat_wordpress_id"":"""",""uat_wordpress_edit_url"":"""",""sanity"":""simulated"",""sanity_document_id"":"""",""sanity_desk_url"":"""",""simulated"":true}","PUB-089","2025-11-10T08:27:28.884Z"
"CONTENT-040","TOPIC-179","https://enhanced-bulk-generator-production.up.railway.app/posts/best-elss-funds-2025-top-tax-saving-equity-schemes-for-indian-investors","https://enhanced-bulk-generator-production.up.railway.app/posts/best-elss-funds-2025-top-tax-saving-equity-schemes-for-indian-investors","","2025-11-10T08:31:39.581Z","Published","{""wordpress"":""simulated"",""wordpress_id"":"""",""wordpress_edit_url"":"""",""uat_wordpress"":""uat-wordpress"",""uat_wordpress_id"":11854,""uat_wordpress_edit_url"":""https://uat.plindia.com/wp-admin/post.php?post=11854&action=edit"",""sanity"":""simulated"",""sanity_document_id"":"""",""sanity_desk_url"":"""",""simulated"":false}","PUB-090","2025-11-10T08:31:39.581Z"
